full_name,espn_id,rotowire_id,sportradar_id,yahoo_id,college,years_experience,team,position,coach,bye,league_name
James Cook,-1,15876,ce5de0e5-9f76-42ee-b93a-3ef88af9b0a7,-1,Georgia,2.0,BUF,RB,ProfessorD,12,BB4
Bo Melton,-1,15935,36953df8-fbc3-4505-b5b3-dec8433620dc,-1,Rutgers,2.0,GB,WR,ProfessorD,10,BB4
Kendre Miller,-1,16898,66627686-34fe-4599-84ac-e436fd7d798a,-1,TCU,1.0,NO,RB,ProfessorD,12,BB4
Jonathan Mingo,-1,16937,6cf0c82d-87e4-4cfc-8475-77667ed92796,-1,Ole Miss,1.0,CAR,WR,gpeisert1,11,BB4
Jaylen Wright,-1,17800,ba9e1390-028b-47c9-8710-84cee3fa25de,-1,Tennessee,0.0,MIA,RB,gpeisert1,6,BB4
DeAndre Hopkins,15795,8619,5c48ade7-4b9a-4757-9643-87a6e3839e2b,26650,Clemson,11.0,TEN,WR,gpeisert1,5,BB4
Davante Adams,16800,9455,e7d6ae25-bf15-4660-8b37-c37716551de3,27581,Fresno State,10.0,LV,WR,gpeisert1,10,BB4
Raheem Mostert,2576414,10604,b040e601-ec40-4757-bf3d-71bf64ef99cf,28654,Purdue,9.0,MIA,RB,gpeisert1,6,BB4
Derrick Henry,3043078,10819,87c481c7-7414-43cc-82df-19ca0c2ae22e,29279,Alabama,8.0,BAL,RB,gpeisert1,14,BB4
Hunter Henry,3046439,10735,705899da-3c20-4bc3-b5d0-2e6e40655131,29269,Arkansas,8.0,NE,TE,gpeisert1,14,BB4
Jacoby Brissett,2578570,10919,ad2258ab-67f0-41c2-bcf3-f3ba145187dc,29325,North Carolina State,8.0,NE,QB,gpeisert1,14,BB4
Joe Mixon,3116385,11707,7797f36e-87e8-4282-b6d2-bdb1774fc3b3,30161,Oklahoma,7.0,HOU,RB,gpeisert1,14,BB4
Patrick Mahomes,3139477,11839,11cad59d-90dd-449c-a839-dddaba4fe16c,30123,Texas Tech,7.0,KC,QB,gpeisert1,6,BB4
Gerald Everett,3918639,11737,ebeceb00-57e0-4b74-9cf7-853da2afed18,30157,South Alabama,7.0,CHI,TE,gpeisert1,7,BB4
Mason Rudolph,3116407,12629,be4ca0ad-f3d6-4b98-a37f-79d0cbc06390,31046,Oklahoma State,6.0,TEN,QB,gpeisert1,5,BB4
Hayden Hurst,3924365,12467,1b125fc4-5dd9-4eb9-a42f-048e61ca42b7,30995,South Carolina,6.0,LAC,TE,gpeisert1,5,BB4
Calvin Ridley,3925357,12616,926e2674-52d6-4cec-9991-46ee85cc8cfd,30996,Alabama,6.0,TEN,WR,gpeisert1,5,BB4
Courtland Sutton,3128429,12586,b55ae5ba-593f-4560-9cab-14e10698e01d,31010,SMU,6.0,DEN,WR,gpeisert1,14,BB4
Jarrett Stidham,3892775,13438,582fe465-135a-4901-beef-60aebce99067,31965,Auburn,5.0,DEN,QB,gpeisert1,14,BB4
Elijah Mitchell,-1,15379,8ba68abf-e9d2-4927-bf8d-476f271d840c,-1,Louisiana,3.0,SF,RB,gpeisert1,9,BB4
Rashod Bateman,-1,15210,d9f8b92b-69d4-4d83-9bf2-106ee523efed,-1,Minnesota,3.0,BAL,WR,gpeisert1,14,BB4
Trey Sermon,-1,15413,b7146193-fcd1-4b02-a6da-625fe467f60e,-1,Ohio State,3.0,IND,RB,gpeisert1,14,BB4
Joshua Palmer,-1,15447,857fcc59-10e8-4194-bd7d-41bc5f72a47f,-1,Tennessee,3.0,LAC,WR,gpeisert1,5,BB4
Trey McBride,-1,15902,734d54cc-c869-4e2f-a60f-c59c493f5110,-1,Colorado State,2.0,ARI,TE,gpeisert1,11,BB4
George Pickens,-1,15853,018e8f25-54e5-44f1-967a-7ff237f1c52f,-1,Georgia,2.0,PIT,WR,gpeisert1,9,BB4
Garrett Wilson,-1,15829,68d72fe0-79b2-4fdb-afd5-6c79676e77f3,-1,Ohio State,2.0,NYJ,WR,gpeisert1,12,BB4
Greg Dulcich,-1,15891,b9e4a022-d15c-4cef-9879-170277f17207,-1,UCLA,2.0,DEN,TE,gpeisert1,14,BB4
Will Levis,-1,16665,4c8a2f7e-f982-4eca-9d52-cf53df6985a4,-1,Kentucky,1.0,TEN,QB,gpeisert1,5,BB4
Tre Tucker,-1,16694,9beb72c5-5a81-413c-ada3-ff4854c95cf4,-1,Cincinnati,1.0,LV,WR,tford51,10,BB4
Bo Nix,-1,16995,f056c8ed-6ee5-492c-af11-3f7e3d97195c,-1,Oregon,0.0,DEN,QB,tford51,14,BB4
Theo Johnson,-1,17021,a5d4bb1d-c130-47c2-808a-2dd1f85005fb,-1,Penn State,0.0,NYG,TE,tford51,11,BB4
Adam Thielen,16460,8986,2fa2b2da-4aa9-44b5-b27e-56876dfe2ad4,27277,Minnesota State,11.0,CAR,WR,tford51,11,BB4
Mike Evans,16737,9253,c48c21d9-0ae5-478c-ad34-30a660cfa9b8,27535,Texas A&M,10.0,TB,WR,tford51,11,BB4
Ezekiel Elliott,3051392,10736,bef8b2b4-78bd-4a4d-bb5d-6b55ada9ef6a,29238,Ohio State,8.0,DAL,RB,tford51,7,BB4
Dak Prescott,2577417,11008,86197778-8d4b-4eba-affe-08ef7be7c70b,29369,Mississippi State,8.0,DAL,QB,tford51,7,BB4
David Njoku,3123076,11734,8f86fcea-90e8-49ea-bc78-5c7659313e57,30142,Miami (FL),7.0,CLE,TE,tford51,10,BB4
Alvin Kamara,3054850,11732,d9c857b2-97da-4fb8-a527-afbbb2a67413,30180,Tennessee,7.0,NO,RB,tford51,12,BB4
Zay Jones,3059722,11751,a28f7368-0306-4d20-855f-285a1a09c09c,30150,East Carolina,7.0,ARI,WR,tford51,11,BB4
Jonnu Smith,3054212,11807,e4f25a37-74de-4bfb-b6c9-f50a4fab0b87,30213,Florida International,7.0,MIA,TE,tford51,6,BB4
Baker Mayfield,3052587,12619,30198d30-9769-4e10-ac86-b4c91d940802,30971,Oklahoma,6.0,TB,QB,tford51,11,BB4
Hollywood Brown,4241372,13502,feeee40a-dd63-41a7-89cd-6c95b5456833,31857,Oklahoma,5.0,KC,WR,tford51,6,BB4
Jakobi Meyers,3916433,13517,73e194d1-a4b7-4de4-b1c2-3c24ef502918,32231,North Carolina State,5.0,LV,WR,tford51,10,BB4
Donald Parham,3912092,13602,4f246e92-3d21-450f-977a-dc16892c7238,32456,Stetson,5.0,LAC,TE,tford51,5,BB4
CeeDee Lamb,4241389,14411,a72ea15b-5199-4101-a300-846e1c655add,32687,Oklahoma,4.0,DAL,WR,tford51,7,BB4
Cole Kmet,4258595,14436,036feeb6-9a22-43c5-a8e3-7ac611d8ff49,32713,Notre Dame,4.0,CHI,TE,tford51,7,BB4
Darnell Mooney,4040655,14510,bafe8df1-66b5-4200-8fb3-ff188c25a4e2,32843,Tulane,4.0,ATL,WR,tford51,12,BB4
Elijah Moore,-1,15280,b1935e20-6bd6-4863-8d7e-702ec403491f,-1,Ole Miss,3.0,CLE,WR,tford51,10,BB4
Jalen Tolbert,-1,16010,c6fb9f3a-f8ff-4224-a5f6-4d2d09501c9c,-1,South Alabama,2.0,DAL,WR,tford51,7,BB4
Dameon Pierce,-1,15875,5d4ef6da-a6b5-4d9c-adc0-28dfdbe9315e,-1,Florida,2.0,HOU,RB,tford51,14,BB4
Kyren Williams,-1,15807,19d44771-8f1d-4127-9b7d-230da137f15d,-1,Notre Dame,2.0,LAR,RB,tford51,6,BB4
Sam Howell,-1,15825,7d85e9c2-f464-4654-9200-acfcffd7dfaf,-1,North Carolina,2.0,SEA,QB,tford51,10,BB4
Deuce Vaughn,-1,17003,e444229e-c262-40a7-bb89-61d4b774da55,-1,Kansas State,1.0,DAL,RB,tford51,7,BB4
Jordan Addison,-1,16895,63fdd64e-1a23-4b77-9536-b1609f3a708c,-1,USC,1.0,MIN,WR,tford51,6,BB4
Rasheen Ali,-1,17026,9aeb79b0-e55b-4341-8c6b-233971b667a7,-1,Marshall,0.0,BAL,RB,jnappy,14,BB4
Braelon Allen,-1,17702,d7f72deb-c1e2-47a2-b651-887f0e33dc44,-1,Wisconsin,0.0,NYJ,RB,jnappy,12,BB4
Blake Corum,-1,17690,93ba1da2-3679-4ddc-9687-0802349f9ee2,-1,Michigan,0.0,LAR,RB,jnappy,6,BB4
Jacob Cowing,-1,17008,9c145f4f-c9b1-4c2c-b011-8dc40167d0f1,-1,Arizona,0.0,SF,WR,jnappy,9,BB4
Ladd McConkey,-1,17724,473bc7e5-c393-4f21-9e49-3ffc16711238,-1,Georgia,0.0,LAC,WR,jnappy,5,BB4
Jermaine Burton,-1,17738,dc363b05-4551-4cb0-9bfc-ba462cb1cd5b,-1,Alabama,0.0,CIN,WR,jnappy,12,BB4
Joe Flacco,11252,5648,64797df2-efd3-4b27-86ee-1d48f7edb09f,8795,Delaware,16.0,IND,QB,jnappy,14,BB4
Evan Engram,3051876,11805,e21365af-8d66-416e-b0a5-8816d18fcfd9,30136,Ole Miss,7.0,JAX,TE,jnappy,12,BB4
Tyler Conklin,3122920,12809,f0d17dfa-ebf3-416c-a8d2-c6bc30675103,31220,Central Michigan,6.0,NYJ,TE,jnappy,12,BB4
Noah Fant,4036131,13426,cdc98acc-9eb6-4b44-81bb-61d7b8a3b55f,31852,Iowa,5.0,SEA,TE,jnappy,10,BB4
Deebo Samuel,3126486,13429,628a6a0a-4fde-4024-8d7c-28674953d5af,31868,South Carolina,5.0,SF,WR,jnappy,9,BB4
David Montgomery,4035538,13556,1c9e1cd5-8cb1-4a15-a2c8-3a0c0fd5423c,31905,Iowa State,5.0,DET,RB,jnappy,5,BB4
Antonio Gibson,4360294,14639,c0a8a5d0-583f-457a-9d96-70027d3f69e7,32736,Memphis,4.0,NE,RB,jnappy,14,BB4
Drake London,-1,15868,5053f9ae-15d9-4730-833d-484886b6f890,-1,USC,2.0,ATL,WR,jnappy,12,BB4
Jameson Williams,-1,15849,590adb00-5598-47ad-b6d4-16a6c5519847,-1,Alabama,2.0,DET,WR,jnappy,5,BB4
Breece Hall,-1,15810,db1053d7-3343-43a3-9aab-8353f10f1221,-1,Iowa State,2.0,NYJ,RB,jnappy,12,BB4
Brock Purdy,-1,15834,d5aef708-ad61-4ab8-a637-62ff96e92040,-1,Iowa State,2.0,SF,QB,jnappy,9,BB4
Jelani Woods,-1,15821,321af8f8-b4de-4ed2-a86f-7f97a85a13d4,-1,Virginia,2.0,IND,TE,jnappy,14,BB4
Ty Chandler,-1,15979,a0833a94-60ce-4a3a-a32a-d067fe7b253d,-1,North Carolina,2.0,MIN,RB,jnappy,6,BB4
Tyrod Taylor,14163,7357,7f3ef024-eb34-46af-8b9e-544cdf09378f,24967,Virginia Tech,13.0,NYJ,QB,jnappy,12,BB4
Evan Hull,-1,16676,20d82a85-0128-499a-9330-2906af3cbb09,-1,Northwestern,1.0,IND,RB,jnappy,14,BB4
Anthony Richardson,-1,16653,5fc5b4a6-a583-4345-a810-4f982204ea5e,-1,Florida,1.0,IND,QB,jnappy,14,BB4
Josh Downs,-1,16689,dd227f4a-0785-482d-a28b-f231c7f3b73f,-1,North Carolina,1.0,IND,WR,jnappy,14,BB4
Tank Dell,-1,16935,25e7b423-f716-4d1a-9623-cee3e7d822ab,-1,Houston,1.0,HOU,WR,jnappy,14,BB4
Aaron Rodgers,8439,4307,0ce48193-e2fa-466e-a986-33f751add206,7200,California,19.0,NYJ,QB,jnappy,12,BB4
Eric Gray,-1,16970,dcc536c1-36f2-4e34-8028-ccf32d930018,-1,Oklahoma,1.0,NYG,RB,ConorDeLa,11,BB4
Roschon Johnson,-1,16772,e3c414c0-be8c-4807-af9c-f91d89c83e60,-1,Texas,1.0,CHI,RB,ConorDeLa,7,BB4
Caleb Williams,-1,17695,49d4b627-3f19-49a8-ae33-f539e0fb1f88,-1,USC,0.0,CHI,QB,ConorDeLa,7,BB4
Drake Maye,-1,17673,d0c0630e-8925-4b81-a32b-e4146d95f01f,-1,North Carolina,0.0,NE,QB,ConorDeLa,14,BB4
Cade Stover,-1,17794,559d5222-0403-4a14-94c7-c7bd5072c939,-1,Ohio State,0.0,HOU,TE,ConorDeLa,14,BB4
Ja'Tavion Sanders,-1,17748,ffd2ff3f-4b56-4232-be8e-bf163c29f406,-1,Texas,0.0,CAR,TE,ConorDeLa,11,BB4
Brian Thomas,-1,17716,271a233e-68b3-4261-a3aa-7667eaf9d3cc,-1,LSU,0.0,JAX,WR,ConorDeLa,12,BB4
Jared Goff,3046779,10729,aba8f925-ffbf-4654-bfa7-a25d3d237494,29235,California,8.0,DET,QB,ConorDeLa,5,BB4
Joshua Dobbs,3044720,11834,15bedebc-839e-450a-86f6-1f5ad1f4f820,30248,Tennessee,7.0,SF,QB,ConorDeLa,9,BB4
Kendrick Bourne,3045523,11847,5aba3610-ab55-4922-ac46-806ded5eb8bf,30551,Eastern Washington,7.0,NE,WR,ConorDeLa,14,BB4
Michael Gallup,4036348,12810,9e174ff2-ca0e-4e6b-96f7-90f0088f7edd,31051,Colorado State,6.0,FA,WR,ConorDeLa,0,BB4
D'Andre Swift,4259545,14394,cc4b5f58-a11c-4450-a1df-617ad88336e4,32705,Georgia,4.0,CHI,RB,ConorDeLa,7,BB4
Clyde Edwards-Helaire,4242214,14514,8aa01565-4481-443a-9951-642c98ded113,32702,LSU,4.0,KC,RB,ConorDeLa,6,BB4
Jaylen Waddle,-1,15404,0ff9a975-669d-4851-a95d-ab28d9fc29c4,-1,Alabama,3.0,MIA,WR,ConorDeLa,6,BB4
Amon-Ra St. Brown,-1,15332,26ef0447-29b8-4dd1-9831-dcbf8132bb74,-1,USC,3.0,DET,WR,ConorDeLa,5,BB4
Rondale Moore,-1,15514,975555d0-fe82-4e88-90f4-d690f5000671,-1,Purdue,3.0,ATL,WR,ConorDeLa,12,BB4
Jake Ferguson,-1,15947,f46eab3d-d7dd-4420-b3f9-6da9ac1308ab,-1,Wisconsin,2.0,DAL,TE,ConorDeLa,7,BB4
Romeo Doubs,-1,16027,5f559fde-3a5f-4df6-99a2-cd1a4b103c68,-1,Nevada,2.0,GB,WR,ConorDeLa,10,BB4
Jerome Ford,-1,15989,cdc61676-6592-43f9-a4a6-d29ce52ac8f4,-1,Cincinnati,2.0,CLE,RB,ConorDeLa,10,BB4
Chigoziem Okonkwo,-1,16042,14e11f9b-58c8-437f-abc0-a4e4df9a7c47,-1,Maryland,2.0,TEN,TE,ConorDeLa,5,BB4
Marvin Mims,-1,16849,fcd780e6-6d43-4c2e-b740-59ae09911345,-1,Oklahoma,1.0,DEN,WR,ConorDeLa,14,BB4
DeMario Douglas,-1,16751,962496d4-9ffa-471b-8dd2-fc5e60fee84b,-1,Liberty,1.0,NE,WR,ConorDeLa,14,BB4
Bijan Robinson,-1,16739,f78d68c2-f9da-48e7-b954-26b69efd828d,-1,Texas,1.0,ATL,RB,ConorDeLa,12,BB4
Quentin Johnston,-1,16899,e648bc98-bc81-44d0-8d4b-b9223c497ff4,-1,TCU,1.0,LAC,WR,ConorDeLa,5,BB4
Zay Flowers,-1,16919,2b6d74b7-10fb-4f17-99c8-9bb557fb475b,-1,Boston College,1.0,BAL,WR,ConorDeLa,14,BB4
Andrei Iosivas,-1,16965,30c0df5e-bb77-4eee-8390-8fc13844e1c3,-1,Princeton,1.0,CIN,WR,aledo,12,BB4
Louis Rees-Zammit,-1,18033,b3de7680-ec94-11ee-bfee-6f9e2e387fed,-1,,0.0,KC,RB,aledo,6,BB4
Kirk Cousins,14880,8057,bbd0942c-6f77-4f83-a6d0-66ec6548019e,25812,Michigan State,12.0,ATL,QB,aledo,12,BB4
Zach Ertz,15835,8781,de3421f7-2147-4835-89a5-724e87bad463,26658,Stanford,11.0,WAS,TE,aledo,14,BB4
Derek Carr,16757,9317,9f026fc0-4449-4dc5-a226-2e2830619381,27564,Fresno State,10.0,NO,QB,aledo,12,BB4
Odell Beckham,16733,9255,354dec38-b88b-4ba0-8974-859123f27c45,27540,LSU,10.0,MIA,WR,aledo,6,BB4
Brandin Cooks,16731,9260,b6b954eb-4591-4b7a-86b9-a481f15fdd58,27548,Oregon State,10.0,DAL,WR,aledo,7,BB4
Demarcus Robinson,3043116,11163,46b16198-116f-4913-85db-2bc21462bd66,29360,Florida,8.0,LAR,WR,aledo,6,BB4
Curtis Samuel,3121427,11710,66a21b6d-97e5-4732-8bb0-062145d6bbc6,30153,Ohio State,7.0,BUF,WR,aledo,12,BB4
George Kittle,3040151,11892,2ada91b0-036e-454f-83c3-6d939ff584a9,30259,Iowa,7.0,SF,TE,aledo,9,BB4
Noah Brown,3121409,11849,36f62824-1cdb-4e9e-8a11-55df97e562b9,30352,Ohio State,7.0,HOU,WR,aledo,14,BB4
Nick Chubb,3128720,12886,4bd60b33-9fbf-4156-ba2b-8264ac37b418,31005,Georgia,6.0,CLE,RB,aledo,10,BB4
Mike Gesicki,3116164,12764,1012cbe0-7eba-4169-bfca-183a0204e1a7,31012,Penn State,6.0,CIN,TE,aledo,12,BB4
Dalton Schultz,3117256,12514,8caec1b4-e0b6-4a84-b8c8-617d6e91ef6a,31107,Stanford,6.0,HOU,TE,aledo,14,BB4
Gus Edwards,3051926,13123,3ffc3993-461e-4477-9def-c9633b7feac1,31424,Rutgers,6.0,LAC,RB,aledo,5,BB4
A.J. Brown,4047646,13432,a9e580f2-1fbe-46fb-887c-c84089b507e4,31883,Ole Miss,5.0,PHI,WR,aledo,5,BB4
Terry McLaurin,3121422,13536,7e8c4641-2beb-4213-ba22-69fe0307005f,31908,Ohio State,5.0,WAS,WR,aledo,14,BB4
Jonathan Taylor,4242335,14455,925195a4-06ba-4e37-ae7d-a3d6a5419139,32711,Wisconsin,4.0,IND,RB,aledo,14,BB4
Michael Pittman,4035687,14378,1aefd5e2-1f85-471a-91a5-4aad4cf6fe6d,32704,USC,4.0,IND,WR,aledo,14,BB4
Chase Claypool,4046692,14433,53ed110c-f022-4759-afd3-1cd3436dbba7,32719,Notre Dame,4.0,BUF,WR,aledo,12,BB4
Gabe Davis,4243537,14359,dc397432-7157-4ce4-976d-b9662cc6f551,32798,UCF,4.0,JAX,WR,aledo,12,BB4
Kadarius Toney,-1,15336,b4af6462-3e3a-49d5-9d96-482ad9f3c0c8,-1,Florida,3.0,KC,WR,aledo,6,BB4
Khalil Herbert,-1,15281,02af99e0-3c84-4d4e-937a-a9f29a02323b,-1,Virginia Tech,3.0,CHI,RB,aledo,7,BB4
Rhamondre Stevenson,-1,15372,6260e78a-64e2-4f7e-9bf8-39948a17a370,-1,Oklahoma,3.0,NE,RB,aledo,14,BB4
C.J. Stroud,-1,16886,7e91086f-9ca4-4bd9-a099-b88b2f37e6c6,-1,Ohio State,1.0,HOU,QB,aledo,14,BB4
Jared Wiley,-1,17894,a952a370-a43f-45ec-8371-0665f0b9551e,-1,TCU,0.0,KC,TE,koolaid403,6,BB4
Malik Washington,-1,17863,d7f4fd2c-ba4f-49ca-bd92-443a506e9eb4,-1,Virginia,0.0,MIA,WR,koolaid403,6,BB4
Ainias Smith,-1,17015,83a78cfb-5e71-4131-b706-3661bb6396e1,-1,Texas A&M,0.0,PHI,WR,koolaid403,5,BB4
Jalen McMillan,-1,17763,c2b25795-8c63-425a-8790-f6d626dbf0d3,-1,Washington,0.0,TB,WR,koolaid403,11,BB4
Marvin Harrison,-1,17674,e8da21a8-796d-48a2-b644-57d08983ae01,-1,Ohio State,0.0,ARI,WR,koolaid403,11,BB4
Devontez Walker,-1,17728,b5d1ed29-c72a-45ff-ae60-337e13728b2f,-1,North Carolina,0.0,BAL,WR,koolaid403,14,BB4
Luke McCaffrey,-1,17820,5cfd82f8-9e73-48d7-914e-9051ff52d67d,-1,Rice,0.0,WAS,WR,koolaid403,14,BB4
Tyler Lockett,2577327,10161,dffa69ad-331e-4f09-ae38-40a5a4406be6,28457,Kansas State,9.0,SEA,WR,koolaid403,10,BB4
Tyler Higbee,2573401,10854,0df7912d-9e81-47ea-b4f7-d04986df4ee8,29344,Western Kentucky,8.0,LAR,TE,koolaid403,6,BB4
Deshaun Watson,3122840,11712,eec5265c-7731-4bb6-8af2-4f98a67f9ab7,30125,Clemson,7.0,CLE,QB,koolaid403,10,BB4
James Conner,3045147,11691,28a084c0-14df-499f-bd1f-b975603626b7,30218,Pittsburgh,7.0,ARI,RB,koolaid403,11,BB4
Saquon Barkley,3929630,12507,9811b753-347c-467a-b3cb-85937e71e2b9,30972,Penn State,6.0,PHI,RB,koolaid403,5,BB4
Josh Allen,3918298,12483,3069db07-aa43-4503-ab11-2ae5c0002721,30977,Wyoming,6.0,BUF,QB,koolaid403,12,BB4
Mark Andrews,3116365,12559,0618f387-9b72-4270-8b8f-dec4cccc9e4a,31056,Oklahoma,6.0,BAL,TE,koolaid403,14,BB4
Dallas Goedert,3121023,12860,e8029983-87cf-49a2-bc04-04c8233a0630,31019,South Dakota State,6.0,PHI,TE,koolaid403,5,BB4
DK Metcalf,4047650,13424,754faf0f-40f7-45f0-b23b-6ce990ecaf26,31896,Ole Miss,5.0,SEA,WR,koolaid403,10,BB4
Daniel Jones,3917792,13491,0042266b-cb28-4012-bfd2-06650badad97,31838,Duke,5.0,NYG,QB,koolaid403,11,BB4
Darius Slayton,3916945,13522,82ed30a5-54a8-4ed0-b040-99c3a78fb055,32003,Auburn,5.0,NYG,WR,koolaid403,11,BB4
Kenneth Gainwell,-1,15222,e2a5882a-dcc1-4800-889f-3b957b21834f,-1,Memphis,3.0,PHI,RB,koolaid403,5,BB4
Chuba Hubbard,-1,15242,32205e74-b23f-420a-b312-465b29260745,-1,Oklahoma State,3.0,CAR,RB,koolaid403,11,BB4
Tyler Allgeier,-1,15976,f4529909-1a02-4f4b-a1f3-315cad100683,-1,BYU,2.0,ATL,RB,koolaid403,12,BB4
Christian Watson,-1,15946,47d97f44-b4aa-46d2-816c-5b5a1fe48d46,-1,North Dakota State,2.0,GB,WR,koolaid403,10,BB4
Isiah Pacheco,-1,16104,3a25c037-fa30-4740-b742-ec8e4f1a2a25,-1,Rutgers,2.0,KC,RB,koolaid403,6,BB4
Rashid Shaheed,-1,16560,e1ecc660-cc9f-11ec-952e-a10f2c98fc4d,-1,Weber State,2.0,NO,WR,koolaid403,12,BB4
Tucker Kraft,-1,16649,3a084c5f-6b9f-4703-a0c7-1566bc4b1129,-1,South Dakota State,1.0,GB,TE,koolaid403,10,BB4
Chris Rodriguez,-1,16933,ae5c4758-cb53-4f17-8763-b91381036af3,-1,Kentucky,1.0,WAS,RB,WestCoastNonsense,14,BB4
Jayden Reed,-1,16977,23a306bc-5f77-4574-a575-bd599f243185,-1,Michigan State,1.0,GB,WR,WestCoastNonsense,10,BB4
A.T. Perry,-1,16802,f6986d22-e3bb-4509-9309-90d92c01437a,-1,Wake Forest,1.0,NO,WR,WestCoastNonsense,12,BB4
Jaleel McLaughlin,-1,17319,60b4ded0-f321-11ed-ab27-e38fa04fd6c0,-1,Youngstown State,1.0,DEN,RB,WestCoastNonsense,14,BB4
Spencer Rattler,-1,17782,e0eecf78-86b2-4ee8-8ac9-d7713a138765,-1,South Carolina,0.0,NO,QB,WestCoastNonsense,12,BB4
Jonathon Brooks,-1,17747,5c842941-844b-4f6a-bce4-26b377146674,-1,Texas,0.0,CAR,RB,WestCoastNonsense,11,BB4
Trey Benson,-1,17767,0c1253f2-1822-445d-8590-fea6fd32703f,-1,Florida State,0.0,ARI,RB,WestCoastNonsense,11,BB4
Erick All,-1,17696,5523779b-db60-4158-b232-8391bc7db65b,-1,Iowa,0.0,CIN,TE,WestCoastNonsense,12,BB4
Ja'Lynn Polk,-1,17684,446ecdc5-470d-4cb6-9a77-b54c108e3d3a,-1,Washington,0.0,NE,WR,WestCoastNonsense,14,BB4
Malik Nabers,-1,17704,55ef2022-50c2-465b-839e-c0f4c9e7c55c,-1,LSU,0.0,NYG,WR,WestCoastNonsense,11,BB4
Ricky Pearsall,-1,17761,aca4c1b8-915f-4295-92e4-05b51feee6b1,-1,Florida,0.0,SF,WR,WestCoastNonsense,9,BB4
Javon Baker,-1,17787,901992cc-f4b7-45e8-800e-c2dce6ae5199,-1,UCF,0.0,NE,WR,WestCoastNonsense,14,BB4
T.J. Hockenson,4036133,13610,bd1120b6-38b3-4225-a4b0-20660a149d0d,31840,Iowa,5.0,MIN,TE,WestCoastNonsense,6,BB4
Justin Jefferson,4262921,14509,4131d4ee-0318-4bb5-832a-4dec80668a4f,32692,LSU,4.0,MIN,WR,WestCoastNonsense,6,BB4
Justin Herbert,4038941,14446,f0a8f8e3-b9e9-46ed-85e4-eec6452a8a44,32676,Oregon,4.0,LAC,QB,WestCoastNonsense,5,BB4
Trevor Lawrence,-1,15357,aaa8b42c-4d87-45f6-bfd2-e31cfed9a736,-1,Clemson,3.0,JAX,QB,WestCoastNonsense,12,BB4
Isaiah Likely,-1,16033,f9279edb-cfa7-4f7d-91df-b81cbf3e133e,-1,Coastal Carolina,2.0,BAL,TE,WestCoastNonsense,14,BB4
Daniel Bellinger,-1,16036,42a1c03e-790e-46ba-b0d5-d304e44c02c7,-1,San Diego State,2.0,NYG,TE,WestCoastNonsense,11,BB4
Jahmyr Gibbs,-1,16808,fef9457e-6497-47de-9bf2-cc3b95929375,-1,Alabama,1.0,DET,RB,WestCoastNonsense,5,BB4
Bryce Young,-1,16807,38475bfa-9773-4c3b-9157-a0dbd576fa22,-1,Alabama,1.0,CAR,QB,WestCoastNonsense,11,BB4
Luke Musgrave,-1,16663,77a4fb49-3c6c-4aa1-8a21-20956e2d2240,-1,Oregon State,1.0,GB,TE,WestCoastNonsense,10,BB4
Jaxon Smith-Njigba,-1,16654,6215db71-1e13-4c62-8f14-2005d33dee47,-1,Ohio State,1.0,SEA,WR,WestCoastNonsense,10,BB4
Trey Palmer,-1,16936,9a011241-f4b3-403a-af70-c9cdfd177054,-1,Nebraska,1.0,TB,WR,WestCoastNonsense,11,BB4
Jalin Hyatt,-1,16714,e5f9d339-a89f-4e47-9a84-b89f14550c05,-1,Tennessee,1.0,NYG,WR,WestCoastNonsense,11,BB4
Keaton Mitchell,-1,16810,16341d80-f01f-11ed-97df-a94b89ac5704,-1,East Carolina,1.0,BAL,RB,WestCoastNonsense,14,BB4
Stetson Bennett,-1,16871,a5cc5958-01f9-4b7d-a8d9-c44625d53ed5,-1,Georgia,1.0,LAR,QB,theBandit216,6,BB4
Aidan O'Connell,-1,16716,5891a917-9071-4bc2-a652-7f702c44cbd2,-1,Purdue,1.0,LV,QB,theBandit216,10,BB4
Frank Gore,-1,17853,cd4c8e90-06f7-11ef-a3ab-0317e25dec4e,-1,Southern Miss,0.0,BUF,RB,theBandit216,12,BB4
Ben Sinnott,-1,17833,b5c717af-9116-483c-9ab3-c9db0a988ab8,-1,Kansas State,0.0,WAS,TE,theBandit216,14,BB4
Brock Bowers,-1,17693,ad9fc7e3-0a6d-4e41-84c2-cf43b71aee13,-1,Georgia,0.0,LV,TE,theBandit216,10,BB4
Brenden Rice,-1,17756,5c33558d-02fb-4c99-88d3-37083472c19f,-1,USC,0.0,LAC,WR,theBandit216,5,BB4
Xavier Legette,-1,17734,0bb0c37c-e76b-4529-92b0-b026be4f7d6c,-1,South Carolina,0.0,CAR,WR,theBandit216,11,BB4
Roman Wilson,-1,17043,43563ab6-46b9-44d3-aaf2-bc1eb4d1f8d1,-1,Michigan,0.0,PIT,WR,theBandit216,9,BB4
Tyrone Tracy,-1,17967,fc6c7973-79a9-4974-855e-bc13400fe641,-1,Purdue,0.0,NYG,RB,theBandit216,11,BB4
Geno Smith,15864,8743,cfc93f5e-105e-4a5e-88d3-f4279893cfa8,26662,West Virginia,11.0,SEA,QB,theBandit216,10,BB4
Jimmy Garoppolo,16760,9320,42de9d1d-0352-460b-9172-9452414fd7fd,27590,Eastern Illinois,10.0,LAR,QB,theBandit216,6,BB4
